scenario,category,relation,dataset,model,N,M,P,time_before,time_after
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac4_av,bart,12,12,144,228.691,54.01943230105937
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac4_av,bert,12,12,144,220.692,48.994253855392344
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac4_av,distilbert,12,12,144,244.608,54.67528162989019
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac4_av,minilm,12,12,144,55.604,13.823033147674053
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac4_av,roberta,12,12,144,295.365,70.84425617545844
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,albert,12,12,144,239.523,54.37852125051617
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,bart,12,12,144,236.792,55.79702803735435
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,bert,12,12,144,228.572,50.453536792963746
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,distilbert,12,12,144,235.445,52.81890992231665
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,minilm,12,12,144,53.517,13.244091003209356
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,roberta,12,12,144,289.744,68.36569308215383
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,albert,12,12,144,238.471,54.78052337570489
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,bart,12,12,144,227.844,53.94259694913029
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,bert,12,12,144,237.139,52.68839513048158
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,distilbert,12,12,144,246.802,54.56759970527888
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,minilm,12,12,144,56.284,14.001830900102853
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,roberta,12,12,144,291.423,69.36235460969806
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,albert,12,12,144,302.199,70.3714473424256
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,bart,12,12,144,325.558,80.54509009028973
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,bert,12,12,144,314.033,73.08249289374055
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,distilbert,12,12,144,329.385,75.3814405093342
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,minilm,12,12,144,74.603,18.997318116828794
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,roberta,12,12,144,368.313,89.56135983291267
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,albert,12,12,144,321.737,76.22476226770135
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,bart,12,12,144,291.232,70.78222390745583
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,bert,12,12,144,307.13,70.62261031672358
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,distilbert,12,12,144,313.464,72.3015448808074
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,minilm,12,12,144,76.352,19.637778090357784
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,roberta,12,12,144,384.102,93.04521190752087
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,albert,12,12,144,306.254,72.45246851006152
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,bart,12,12,144,321.652,77.70283798058327
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,bert,12,12,144,304.892,70.36912680511176
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,distilbert,12,12,144,318.065,73.90449211612344
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,minilm,12,12,144,75.632,19.48232096179202
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,roberta,12,12,144,376.066,92.41970868071911
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,albert,12,12,144,312.145,72.98310829743741
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,bart,12,12,144,295.318,71.76149194690586
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,bert,12,12,144,314.85,72.70550347529357
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,distilbert,12,12,144,325.11,75.1546061808616
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,minilm,12,12,144,78.681,20.215595135599372
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,roberta,12,12,144,378.513,92.77466038773952
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,albert,12,12,144,321.776,75.9908632593453
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,bart,12,12,144,323.202,78.97161788721382
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,bert,12,12,144,311.763,71.78905316042895
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,distilbert,12,12,144,333.797,77.08840489362183
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,minilm,12,12,144,76.428,19.520941315844645
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,roberta,12,12,144,408.186,99.58147129161657
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,albert,12,12,144,302.322,71.91307775054872
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,bart,12,12,144,294.473,71.5459434080422
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,bert,12,12,144,303.723,70.03904192592205
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,distilbert,12,12,144,329.678,76.79603804896769
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,minilm,12,12,144,77.115,20.031994748637075
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,roberta,12,12,144,383.24,93.47660218948499
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,albert,12,12,144,376.906,91.223393342033
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,bart,12,12,144,381.953,95.79138401921091
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,bert,12,12,144,367.042,87.13758750875292
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,distilbert,12,12,144,387.918,90.77705197262765
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,minilm,12,12,144,96.562,25.45309085872769
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,roberta,12,12,144,481.525,120.29089216478161
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,albert,12,12,144,394.388,95.39770207853238
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,bart,12,12,144,380.432,94.81721894812586
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,bert,12,12,144,370.946,88.22343476256731
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,distilbert,12,12,144,399.316,94.82274252770841
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,minilm,12,12,144,92.57,24.2072118126601
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,roberta,12,12,144,478.981,118.3501038265824
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac3_av,albert,12,12,144,360.52,87.82966833047567
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac3_av,bart,12,12,144,364.395,89.52309592857955
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac3_av,bert,12,12,144,387.473,91.31247769226508
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac3_av,distilbert,12,12,144,402.812,95.40277809751035
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac3_av,minilm,12,12,144,94.989,24.859908362790947
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac3_av,roberta,12,12,144,480.793,118.92034025716785
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac4_av,albert,12,12,144,396.711,95.93741575336458
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac4_av,bart,12,12,144,376.064,92.73809165203573
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac4_av,bert,12,12,144,387.506,91.9084211429059
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac4_av,distilbert,12,12,144,398.921,93.22348997360464
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac4_av,minilm,12,12,144,95.283,24.946007305935026
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac4_av,roberta,12,12,144,472.217,116.84509299677612
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,albert,12,12,144,400.149,96.72872290366891
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,bart,12,12,144,373.99,92.06581599242986
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,bert,12,12,144,386.637,92.9943787342757
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,distilbert,12,12,144,385.687,91.53641678121687
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,minilm,12,12,144,93.692,24.669791668847203
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,roberta,12,12,144,466.935,115.79976292274893
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,albert,12,12,144,374.921,90.52095786473154
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,bart,12,12,144,364.757,90.16154692766068
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,bert,12,12,144,368.24,86.69014046132565
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,distilbert,12,12,144,401.571,95.9846927649379
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,minilm,12,12,144,97.139,25.338805870652195
i_i_bis,TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,roberta,12,12,144,476.828,117.46237084294847
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,albert,12,12,144,165.73,35.70313570231198
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,bart,12,12,144,154.362,34.574949849665146
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,bert,12,12,144,161.114,33.75441199162603
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,distilbert,12,12,144,179.934,37.97234535228088
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,minilm,12,12,144,39.693,9.724142691150305
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,roberta,12,12,144,210.966,48.964852886259564
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac2_av,albert,12,12,144,169.698,36.776830886632226
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac2_av,bart,12,12,144,151.13,34.20308436930179
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac2_av,bert,12,12,144,158.026,33.03870875707271
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac2_av,distilbert,12,12,144,186.338,39.10991060781478
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac2_av,minilm,12,12,144,41.3,10.110637606307861
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac2_av,roberta,12,12,144,203.043,47.07036381255092
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac3_av,albert,12,12,144,171.263,36.927651567116385
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac3_av,bart,12,12,144,162.176,36.667280188784005
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac3_av,bert,12,12,144,165.097,34.948789992302665
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac3_av,distilbert,12,12,144,175.352,36.94701047059894
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac3_av,minilm,12,12,144,40.525,9.949917383119462
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac3_av,roberta,12,12,144,209.215,48.65186342798174
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,albert,12,12,144,160.389,34.43658666269481
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,bart,12,12,144,153.099,34.613775628224005
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,bert,12,12,144,165.787,34.87316313897074
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,distilbert,12,12,144,176.073,37.20226826812328
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,minilm,12,12,144,41.696,10.190576016440982
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,roberta,12,12,144,219.345,50.91510132819411
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac5_av,albert,12,12,144,172.137,36.98625295226276
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac5_av,bart,12,12,144,161.076,36.31216260662676
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac5_av,bert,12,12,144,167.019,35.11597577729822
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac5_av,distilbert,12,12,144,180.715,37.71770418450237
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac5_av,minilm,12,12,144,39.672,9.689894210293886
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ac5_av,roberta,12,12,144,209.787,48.858586119011036
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,albert,12,12,144,171.977,37.43660879977793
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,bart,12,12,144,162.563,36.64561899091302
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,bert,12,12,144,165.124,34.38097685964405
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,distilbert,12,12,144,185.728,38.8409807420075
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,minilm,12,12,144,40.187,9.957081004127858
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,roberta,12,12,144,211.365,49.11594996578992
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac1_av,albert,12,12,144,234.39,52.81065974511205
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac1_av,bart,12,12,144,234.096,54.975679884761576
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac1_av,bert,12,12,144,222.068,48.36296492817999
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac1_av,distilbert,12,12,144,248.562,55.326770312234785
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac1_av,minilm,12,12,144,56.151,14.191856549516324
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac1_av,roberta,12,12,144,303.389,72.81374309029059
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,albert,12,12,144,246.416,56.29895587338507
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,bart,12,12,144,234.323,55.71464769463242
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,bert,12,12,144,243.462,54.15490350563823
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,distilbert,12,12,144,250.22,55.493520845919846
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,minilm,12,12,144,59.047,15.164147630080578
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,roberta,12,12,144,300.288,72.53596213954688
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac3_av,albert,12,12,144,246.158,55.374699061915265
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac3_av,bart,12,12,144,232.119,55.24824486026168
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac3_av,bert,12,12,144,230.62,50.762844924703245
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac3_av,distilbert,12,12,144,244.618,54.943014568865294
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac3_av,minilm,12,12,144,56.217,14.50029195640981
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac3_av,roberta,12,12,144,310.043,74.95836861285568
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,albert,12,12,144,237.047,53.759337166070935
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,bart,12,12,144,224.522,53.78067064110934
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,bert,12,12,144,233.158,52.49546755868195
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,distilbert,12,12,144,251.573,56.14884660500289
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,minilm,12,12,144,54.807,14.069390092015269
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,roberta,12,12,144,287.466,69.55988131275774
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,albert,12,12,144,242.395,55.82061123892667
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,bart,12,12,144,238.428,56.13584668065607
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,bert,12,12,144,234.642,52.83859670628607
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,distilbert,12,12,144,252.136,56.82569950638711
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,minilm,12,12,144,61.972,15.846454071745278
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,roberta,12,12,144,305.207,74.09985976812243
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,albert,12,12,144,223.221,50.10900603151322
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,bart,12,12,144,220.302,52.20508059006929
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,bert,12,12,144,234.383,52.281895587772155
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,distilbert,12,12,144,249.018,55.68606138493121
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,minilm,12,12,144,55.193,13.973349893495438
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,roberta,12,12,144,281.312,67.86908413757385
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac1_av,albert,12,12,144,322.932,75.68150060993435
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac1_av,bart,12,12,144,307.404,76.71583297373357
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac1_av,bert,12,12,144,313.158,72.34055597725512
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac1_av,distilbert,12,12,144,328.593,75.30822309258582
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac1_av,minilm,12,12,144,77.788,20.687202385917296
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac1_av,roberta,12,12,144,401.227,98.49118128237126
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac2_av,albert,12,12,144,334.481,78.73587886928024
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac2_av,bart,12,12,144,290.255,71.38306056626139
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac2_av,bert,12,12,144,309.575,70.65671147666868
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac2_av,distilbert,12,12,144,338.773,78.70884022112196
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac2_av,minilm,12,12,144,77.496,20.66976749403775
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac2_av,roberta,12,12,144,386.831,96.23344824998082
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,albert,12,12,144,325.508,77.87285159583388
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,bart,12,12,144,296.22,72.01020245745781
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,bert,12,12,144,297.989,69.02947401063142
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,distilbert,12,12,144,328.079,75.42638987125457
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,minilm,12,12,144,81.971,21.76035651341453
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,roberta,12,12,144,383.317,95.06732692216337
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,albert,12,12,144,322.402,77.02304350328444
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,bart,12,12,144,311.33,76.24591351479292
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,bert,12,12,144,302.035,69.62434761956337
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,distilbert,12,12,144,312.527,71.85550227877496
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,minilm,12,12,144,79.93,21.085367288738496
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,roberta,12,12,144,382.453,94.17086638163025
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,albert,12,12,144,319.323,75.00771526773647
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,bart,12,12,144,310.834,76.01697287821773
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,bert,12,12,144,311.669,71.78158628359063
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,distilbert,12,12,144,347.034,80.29618074187636
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,minilm,12,12,144,73.095,19.330391654074198
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,roberta,12,12,144,403.914,100.81870359846948
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,albert,12,12,144,323.864,76.46062347473202
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,bart,12,12,144,323.517,79.04531686660647
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,bert,12,12,144,307.808,70.96777076254784
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,distilbert,12,12,144,349.476,80.96160228198767
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,minilm,12,12,144,77.237,20.467542475357646
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,roberta,12,12,144,407.213,100.62860628451406
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_70_ac1_av,albert,12,12,144,385.341,93.29734203404186
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_70_ac1_av,bart,12,12,144,389.047,98.28128098298612
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_70_ac1_av,bert,12,12,144,394.068,92.86679719950257
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_70_ac1_av,distilbert,12,12,144,408.997,96.94350841504337
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_70_ac1_av,minilm,12,12,144,99.954,26.897094821646803
i_i_bis,TPC-DI,Semantically-Joinable,prospect_vertical_70_ac1_av,roberta,12,12,144,502.481,125.9151950011439
