embedding_model,classifier,repeat,seed,dataset,Category,Relation,precision,recall,f1,nb_test,nb_0,nb_1,scenario
bart,LogisticRegression,1,42,assays_vertical_1_ac1_av,ChEMBL,Joinable,0.1111111111111111,1.0,0.2,864,858,6,si_si
bart,LogisticRegression,1,42,assays_vertical_50_ac1_av,ChEMBL,Joinable,0.4782608695652174,1.0,0.6470588235294118,1734,1668,66,si_si
bart,LogisticRegression,1,42,assays_vertical_70_ac1_av,ChEMBL,Joinable,0.2857142857142857,1.0,0.4444444444444444,2280,2184,96,si_si
bart,LogisticRegression,1,42,beeradvo_ratebeer,ChEMBL,Joinable,0.7142857142857143,1.0,0.8333333333333334,150,120,30,si_si
bart,LogisticRegression,1,42,miller2_both_0_30_ac1_ev,ChEMBL,Joinable,0.3061224489795918,1.0,0.46875,6534,6444,90,si_si
bart,LogisticRegression,1,42,miller2_both_0_50_ac1_ev,ChEMBL,Joinable,0.3968253968253968,1.0,0.5681818181818182,8664,8514,150,si_si
bart,LogisticRegression,1,42,miller2_both_50_1_ac1_ev,ChEMBL,Joinable,0.0714285714285714,1.0,0.1333333333333333,4056,4050,6,si_si
bart,LogisticRegression,1,42,miller2_both_50_1_ac4_ev,ChEMBL,Joinable,0.0833333333333333,1.0,0.1538461538461538,4056,4050,6,si_si
bart,LogisticRegression,1,42,miller2_both_50_50_ac4_ev,ChEMBL,Joinable,0.3548387096774194,0.88,0.5057471264367817,8664,8514,150,si_si
bart,LogisticRegression,1,42,miller2_horizontal_100_ac1_ev,ChEMBL,Joinable,0.4513274336283185,1.0,0.6219512195121951,15606,15300,306,si_si
bart,LogisticRegression,1,42,miller2_vertical_30_ac1_ev,ChEMBL,Joinable,0.3061224489795918,1.0,0.46875,6534,6444,90,si_si
bart,LogisticRegression,1,42,prospect_both_0_1_ac2_ev,ChEMBL,Joinable,0.0454545454545454,1.0,0.0869565217391304,792,786,6,si_si
bart,LogisticRegression,1,42,prospect_both_0_30_ac5_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,1176,1140,36,si_si
bart,LogisticRegression,1,42,prospect_both_0_50_ac2_ev,ChEMBL,Joinable,0.1527777777777778,1.0,0.2650602409638554,1632,1566,66,si_si
bart,LogisticRegression,1,42,prospect_both_0_50_ac5_ev,ChEMBL,Joinable,0.4761904761904761,0.9090909090909092,0.625,1632,1566,66,si_si
bart,LogisticRegression,1,42,prospect_both_0_70_ac2_ev,ChEMBL,Joinable,0.1785714285714285,1.0,0.303030303030303,2052,1962,90,si_si
bart,LogisticRegression,1,42,prospect_both_0_70_ac5_ev,ChEMBL,Joinable,0.4545454545454545,1.0,0.625,2052,1962,90,si_si
bart,LogisticRegression,1,42,prospect_both_50_30_ac2_ev,ChEMBL,Joinable,0.1219512195121951,0.8333333333333334,0.2127659574468085,1176,1140,36,si_si
bart,LogisticRegression,1,42,prospect_horizontal_0_ac2_ev,ChEMBL,Joinable,0.2432432432432432,0.8181818181818182,0.375,2904,2772,132,si_si
bart,LogisticRegression,1,42,prospect_horizontal_50_ac5_ev,ChEMBL,Joinable,0.8888888888888888,0.3636363636363636,0.5161290322580645,2904,2772,132,si_si
bart,LogisticRegression,1,42,prospect_vertical_50_ac5_ev,ChEMBL,Joinable,0.6666666666666666,0.7272727272727273,0.6956521739130435,1632,1566,66,si_si
bart,KNN,1,42,assays_both_0_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bart,KNN,1,42,assays_both_0_50_ac1_av,ChEMBL,Joinable,1.0,0.9090909090909092,0.9523809523809524,1734,1668,66,si_si
bart,KNN,1,42,assays_both_50_30_ac1_av,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,si_si
bart,KNN,1,42,assays_both_50_30_ac4_av,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,si_si
bart,KNN,1,42,assays_both_50_50_ac1_av,ChEMBL,Joinable,1.0,0.9090909090909092,0.9523809523809524,1734,1668,66,si_si
bart,KNN,1,42,assays_both_50_70_ac4_av,ChEMBL,Joinable,0.9230769230769232,0.75,0.8275862068965517,2280,2184,96,si_si
bart,KNN,1,42,assays_horizontal_100_ac1_av,ChEMBL,Joinable,1.0,0.9130434782608696,0.9545454545454546,3174,3036,138,si_si
bart,KNN,1,42,assays_vertical_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bart,KNN,1,42,assays_vertical_50_ac1_av,ChEMBL,Joinable,1.0,0.9090909090909092,0.9523809523809524,1734,1668,66,si_si
bart,KNN,1,42,assays_vertical_70_ac1_av,ChEMBL,Joinable,1.0,0.9375,0.967741935483871,2280,2184,96,si_si
bart,KNN,1,42,beeradvo_ratebeer,ChEMBL,Joinable,0.8333333333333334,1.0,0.9090909090909092,150,120,30,si_si
bart,KNN,1,42,miller2_both_0_30_ac1_ev,ChEMBL,Joinable,0.9333333333333332,0.9333333333333332,0.9333333333333332,6534,6444,90,si_si
bart,KNN,1,42,miller2_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
bart,KNN,1,42,miller2_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bart,KNN,1,42,miller2_both_50_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bart,KNN,1,42,miller2_both_50_50_ac4_ev,ChEMBL,Joinable,0.9166666666666666,0.88,0.8979591836734694,8664,8514,150,si_si
bart,KNN,1,42,miller2_horizontal_100_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,15606,15300,306,si_si
bart,KNN,1,42,miller2_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
bart,KNN,1,42,prospect_both_0_1_ac2_ev,ChEMBL,Joinable,0.0,0.0,0.0,792,786,6,si_si
bart,KNN,1,42,prospect_both_0_30_ac5_ev,ChEMBL,Joinable,0.5,0.1666666666666666,0.25,1176,1140,36,si_si
bart,KNN,1,42,prospect_both_0_50_ac2_ev,ChEMBL,Joinable,0.6666666666666666,0.5454545454545454,0.6,1632,1566,66,si_si
bart,KNN,1,42,prospect_both_0_50_ac5_ev,ChEMBL,Joinable,1.0,0.4545454545454545,0.625,1632,1566,66,si_si
bart,KNN,1,42,prospect_both_0_70_ac2_ev,ChEMBL,Joinable,0.7777777777777778,0.4666666666666667,0.5833333333333334,2052,1962,90,si_si
bart,KNN,1,42,prospect_both_0_70_ac5_ev,ChEMBL,Joinable,1.0,0.3333333333333333,0.5,2052,1962,90,si_si
bart,KNN,1,42,prospect_both_50_30_ac2_ev,ChEMBL,Joinable,0.7142857142857143,0.8333333333333334,0.7692307692307693,1176,1140,36,si_si
bart,KNN,1,42,prospect_horizontal_0_ac2_ev,ChEMBL,Joinable,0.5,0.3181818181818182,0.3888888888888889,2904,2772,132,si_si
bart,KNN,1,42,prospect_horizontal_50_ac5_ev,ChEMBL,Joinable,1.0,0.0909090909090909,0.1666666666666666,2904,2772,132,si_si
bart,KNN,1,42,prospect_vertical_50_ac5_ev,ChEMBL,Joinable,0.7142857142857143,0.4545454545454545,0.5555555555555556,1632,1566,66,si_si
bart,MLP,1,42,assays_both_0_1_ac1_av,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,864,858,6,si_si
bart,MLP,1,42,assays_both_0_50_ac1_av,ChEMBL,Joinable,0.8461538461538461,1.0,0.9166666666666666,1734,1668,66,si_si
bart,MLP,1,42,assays_both_50_30_ac1_av,ChEMBL,Joinable,0.6666666666666666,1.0,0.8,1260,1224,36,si_si
bart,MLP,1,42,assays_both_50_30_ac4_av,ChEMBL,Joinable,0.75,1.0,0.8571428571428571,1260,1224,36,si_si
bart,MLP,1,42,assays_both_50_50_ac1_av,ChEMBL,Joinable,0.8461538461538461,1.0,0.9166666666666666,1734,1668,66,si_si
bart,MLP,1,42,assays_both_50_70_ac4_av,ChEMBL,Joinable,0.7777777777777778,0.875,0.8235294117647058,2280,2184,96,si_si
bart,MLP,1,42,assays_horizontal_100_ac1_av,ChEMBL,Joinable,0.8846153846153846,1.0,0.9387755102040816,3174,3036,138,si_si
bart,MLP,1,42,assays_vertical_1_ac1_av,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,864,858,6,si_si
bart,MLP,1,42,assays_vertical_50_ac1_av,ChEMBL,Joinable,0.8461538461538461,1.0,0.9166666666666666,1734,1668,66,si_si
bart,MLP,1,42,assays_vertical_70_ac1_av,ChEMBL,Joinable,0.9411764705882352,1.0,0.9696969696969696,2280,2184,96,si_si
bart,MLP,1,42,beeradvo_ratebeer,ChEMBL,Joinable,0.8333333333333334,1.0,0.9090909090909092,150,120,30,si_si
bart,MLP,1,42,miller2_both_0_30_ac1_ev,ChEMBL,Joinable,0.7142857142857143,1.0,0.8333333333333334,6534,6444,90,si_si
bart,MLP,1,42,miller2_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
bart,MLP,1,42,miller2_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bart,MLP,1,42,miller2_both_50_1_ac4_ev,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,4056,4050,6,si_si
bart,MLP,1,42,miller2_both_50_50_ac4_ev,ChEMBL,Joinable,0.84,0.84,0.84,8664,8514,150,si_si
bart,MLP,1,42,miller2_horizontal_100_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,15606,15300,306,si_si
bart,MLP,1,42,miller2_vertical_30_ac1_ev,ChEMBL,Joinable,0.9375,1.0,0.967741935483871,6534,6444,90,si_si
bart,MLP,1,42,prospect_both_0_1_ac2_ev,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,792,786,6,si_si
bart,MLP,1,42,prospect_both_0_30_ac5_ev,ChEMBL,Joinable,0.75,1.0,0.8571428571428571,1176,1140,36,si_si
bart,MLP,1,42,prospect_both_0_50_ac2_ev,ChEMBL,Joinable,0.6363636363636364,0.6363636363636364,0.6363636363636364,1632,1566,66,si_si
bart,MLP,1,42,prospect_both_0_50_ac5_ev,ChEMBL,Joinable,0.5714285714285714,0.7272727272727273,0.64,1632,1566,66,si_si
bart,MLP,1,42,prospect_both_0_70_ac2_ev,ChEMBL,Joinable,0.6666666666666666,0.8,0.7272727272727273,2052,1962,90,si_si
bart,MLP,1,42,prospect_both_0_70_ac5_ev,ChEMBL,Joinable,0.5652173913043478,0.8666666666666667,0.6842105263157895,2052,1962,90,si_si
bart,MLP,1,42,prospect_both_50_30_ac2_ev,ChEMBL,Joinable,0.6666666666666666,1.0,0.8,1176,1140,36,si_si
bart,MLP,1,42,prospect_horizontal_0_ac2_ev,ChEMBL,Joinable,0.7142857142857143,0.4545454545454545,0.5555555555555556,2904,2772,132,si_si
bart,MLP,1,42,prospect_horizontal_50_ac5_ev,ChEMBL,Joinable,1.0,0.1818181818181818,0.3076923076923077,2904,2772,132,si_si
bart,MLP,1,42,prospect_vertical_50_ac5_ev,ChEMBL,Joinable,1.0,0.4545454545454545,0.625,1632,1566,66,si_si
bart,CatBoost,1,42,assays_both_0_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bart,CatBoost,1,42,assays_both_0_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bart,CatBoost,1,42,assays_both_50_30_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bart,CatBoost,1,42,assays_both_50_30_ac4_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bart,CatBoost,1,42,assays_both_50_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bart,CatBoost,1,42,assays_both_50_70_ac4_av,ChEMBL,Joinable,0.8235294117647058,0.875,0.8484848484848485,2280,2184,96,si_si
bart,CatBoost,1,42,assays_horizontal_100_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,3174,3036,138,si_si
bart,CatBoost,1,42,assays_vertical_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bart,CatBoost,1,42,assays_vertical_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bart,CatBoost,1,42,assays_vertical_70_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,2280,2184,96,si_si
bart,CatBoost,1,42,beeradvo_ratebeer,ChEMBL,Joinable,1.0,1.0,1.0,150,120,30,si_si
bart,CatBoost,1,42,miller2_both_0_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
bart,CatBoost,1,42,miller2_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
bart,CatBoost,1,42,miller2_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bart,CatBoost,1,42,miller2_both_50_1_ac4_ev,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,4056,4050,6,si_si
bart,CatBoost,1,42,miller2_both_50_50_ac4_ev,ChEMBL,Joinable,0.88,0.88,0.88,8664,8514,150,si_si
bart,CatBoost,1,42,miller2_horizontal_100_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,15606,15300,306,si_si
bart,CatBoost,1,42,miller2_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
bart,CatBoost,1,42,prospect_both_0_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bart,CatBoost,1,42,prospect_both_0_30_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bart,CatBoost,1,42,prospect_both_0_50_ac2_ev,ChEMBL,Joinable,0.9166666666666666,1.0,0.9565217391304348,1632,1566,66,si_si
bart,CatBoost,1,42,prospect_both_0_50_ac5_ev,ChEMBL,Joinable,0.8333333333333334,0.9090909090909092,0.8695652173913043,1632,1566,66,si_si
bart,CatBoost,1,42,prospect_both_0_70_ac2_ev,ChEMBL,Joinable,0.875,0.9333333333333332,0.9032258064516128,2052,1962,90,si_si
bart,CatBoost,1,42,prospect_both_0_70_ac5_ev,ChEMBL,Joinable,0.875,0.9333333333333332,0.9032258064516128,2052,1962,90,si_si
bart,CatBoost,1,42,prospect_both_50_30_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bart,CatBoost,1,42,prospect_horizontal_0_ac2_ev,ChEMBL,Joinable,0.9523809523809524,0.9090909090909092,0.9302325581395348,2904,2772,132,si_si
bart,CatBoost,1,42,prospect_horizontal_50_ac5_ev,ChEMBL,Joinable,1.0,0.3181818181818182,0.4827586206896552,2904,2772,132,si_si
bart,CatBoost,1,42,prospect_vertical_50_ac5_ev,ChEMBL,Joinable,0.9090909090909092,0.9090909090909092,0.9090909090909092,1632,1566,66,si_si
bart,XGBoost,1,42,assays_both_0_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bart,XGBoost,1,42,assays_both_0_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bart,XGBoost,1,42,assays_both_50_30_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bart,XGBoost,1,42,assays_both_50_30_ac4_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bart,XGBoost,1,42,assays_both_50_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bart,XGBoost,1,42,assays_both_50_70_ac4_av,ChEMBL,Joinable,0.875,0.875,0.875,2280,2184,96,si_si
bart,XGBoost,1,42,assays_horizontal_100_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,3174,3036,138,si_si
bart,XGBoost,1,42,assays_vertical_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bart,XGBoost,1,42,assays_vertical_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bart,XGBoost,1,42,assays_vertical_70_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,2280,2184,96,si_si
bart,XGBoost,1,42,beeradvo_ratebeer,ChEMBL,Joinable,1.0,1.0,1.0,150,120,30,si_si
bart,XGBoost,1,42,miller2_both_0_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
bart,XGBoost,1,42,miller2_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
bart,XGBoost,1,42,miller2_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bart,XGBoost,1,42,miller2_both_50_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bart,XGBoost,1,42,miller2_both_50_50_ac4_ev,ChEMBL,Joinable,0.9583333333333334,0.92,0.9387755102040816,8664,8514,150,si_si
bart,XGBoost,1,42,miller2_horizontal_100_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,15606,15300,306,si_si
bart,XGBoost,1,42,miller2_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
bart,XGBoost,1,42,prospect_both_0_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bart,XGBoost,1,42,prospect_both_0_30_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bart,XGBoost,1,42,prospect_both_0_50_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
bart,XGBoost,1,42,prospect_both_0_50_ac5_ev,ChEMBL,Joinable,1.0,0.9090909090909092,0.9523809523809524,1632,1566,66,si_si
bart,XGBoost,1,42,prospect_both_0_70_ac2_ev,ChEMBL,Joinable,0.8571428571428571,0.8,0.8275862068965517,2052,1962,90,si_si
bart,XGBoost,1,42,prospect_both_0_70_ac5_ev,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,2052,1962,90,si_si
bart,XGBoost,1,42,prospect_both_50_30_ac2_ev,ChEMBL,Joinable,0.8571428571428571,1.0,0.9230769230769232,1176,1140,36,si_si
bart,XGBoost,1,42,prospect_horizontal_0_ac2_ev,ChEMBL,Joinable,1.0,0.6363636363636364,0.7777777777777778,2904,2772,132,si_si
bart,XGBoost,1,42,prospect_horizontal_50_ac5_ev,ChEMBL,Joinable,1.0,0.2272727272727272,0.3703703703703703,2904,2772,132,si_si
bart,XGBoost,1,42,prospect_vertical_50_ac5_ev,ChEMBL,Joinable,1.0,0.7272727272727273,0.8421052631578947,1632,1566,66,si_si
bert,RandomForest,1,42,assays_both_0_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,RandomForest,1,42,assays_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bert,RandomForest,1,42,assays_both_50_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,RandomForest,1,42,assays_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,0.5,0.6666666666666666,1260,1224,36,si_si
bert,RandomForest,1,42,assays_both_50_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bert,RandomForest,1,42,assays_both_50_70_ac4_ev,ChEMBL,Joinable,1.0,0.0625,0.1176470588235294,2280,2184,96,si_si
bert,RandomForest,1,42,assays_horizontal_100_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,3174,3036,138,si_si
bert,RandomForest,1,42,assays_vertical_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,RandomForest,1,42,assays_vertical_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bert,RandomForest,1,42,assays_vertical_70_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,2280,2184,96,si_si
bert,RandomForest,1,42,dblp_acm,ChEMBL,Joinable,1.0,1.0,1.0,150,120,30,si_si
bert,RandomForest,1,42,miller2_both_0_30_ac2_av,ChEMBL,Joinable,1.0,0.7333333333333333,0.8461538461538461,6534,6444,90,si_si
bert,RandomForest,1,42,miller2_both_0_50_ac2_av,ChEMBL,Joinable,1.0,0.64,0.7804878048780488,8664,8514,150,si_si
bert,RandomForest,1,42,miller2_both_50_1_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,RandomForest,1,42,miller2_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,RandomForest,1,42,miller2_both_50_50_ac5_av,ChEMBL,Joinable,1.0,0.96,0.979591836734694,8664,8514,150,si_si
bert,RandomForest,1,42,miller2_horizontal_100_ac2_av,ChEMBL,Joinable,1.0,0.9411764705882352,0.9696969696969696,15606,15300,306,si_si
bert,RandomForest,1,42,miller2_vertical_30_ac2_av,ChEMBL,Joinable,0.9230769230769232,0.8,0.8571428571428571,6534,6444,90,si_si
bert,RandomForest,1,42,prospect_both_0_1_ac3_av,ChEMBL,Joinable,0.0,0.0,0.0,792,786,6,si_si
bert,RandomForest,1,42,prospect_both_0_30_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,RandomForest,1,42,prospect_both_0_50_ac3_av,ChEMBL,Joinable,1.0,0.5454545454545454,0.7058823529411765,1632,1566,66,si_si
bert,RandomForest,1,42,prospect_both_0_50_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
bert,RandomForest,1,42,prospect_both_0_70_ac3_av,ChEMBL,Joinable,1.0,0.4666666666666667,0.6363636363636364,2052,1962,90,si_si
bert,RandomForest,1,42,prospect_both_0_70_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
bert,RandomForest,1,42,prospect_both_50_30_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,RandomForest,1,42,prospect_horizontal_0_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,RandomForest,1,42,prospect_horizontal_50_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,RandomForest,1,42,prospect_vertical_50_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
bert,LogisticRegression,1,42,assays_both_0_1_ac1_ev,ChEMBL,Joinable,0.05,1.0,0.0952380952380952,864,858,6,si_si
bert,LogisticRegression,1,42,assays_both_0_50_ac1_ev,ChEMBL,Joinable,0.2894736842105263,1.0,0.4489795918367347,1734,1668,66,si_si
bert,LogisticRegression,1,42,assays_both_50_30_ac1_ev,ChEMBL,Joinable,0.375,1.0,0.5454545454545454,1260,1224,36,si_si
bert,LogisticRegression,1,42,assays_both_50_30_ac4_ev,ChEMBL,Joinable,0.1666666666666666,1.0,0.2857142857142857,1260,1224,36,si_si
bert,LogisticRegression,1,42,assays_both_50_50_ac1_ev,ChEMBL,Joinable,0.4074074074074074,1.0,0.5789473684210527,1734,1668,66,si_si
bert,LogisticRegression,1,42,assays_both_50_70_ac4_ev,ChEMBL,Joinable,0.09375,0.75,0.1666666666666666,2280,2184,96,si_si
bert,LogisticRegression,1,42,assays_horizontal_100_ac1_ev,ChEMBL,Joinable,0.359375,1.0,0.5287356321839081,3174,3036,138,si_si
bert,LogisticRegression,1,42,assays_vertical_1_ac1_ev,ChEMBL,Joinable,0.037037037037037,1.0,0.0714285714285714,864,858,6,si_si
bert,LogisticRegression,1,42,assays_vertical_50_ac1_ev,ChEMBL,Joinable,0.2619047619047619,1.0,0.4150943396226415,1734,1668,66,si_si
bert,LogisticRegression,1,42,assays_vertical_70_ac1_ev,ChEMBL,Joinable,0.2962962962962963,1.0,0.4571428571428571,2280,2184,96,si_si
bert,LogisticRegression,1,42,dblp_acm,ChEMBL,Joinable,1.0,1.0,1.0,150,120,30,si_si
bert,LogisticRegression,1,42,miller2_both_0_30_ac2_av,ChEMBL,Joinable,0.25,0.9333333333333332,0.3943661971830985,6534,6444,90,si_si
bert,LogisticRegression,1,42,miller2_both_0_50_ac2_av,ChEMBL,Joinable,0.2808988764044944,1.0,0.4385964912280701,8664,8514,150,si_si
bert,LogisticRegression,1,42,miller2_both_50_1_ac2_av,ChEMBL,Joinable,0.0384615384615384,1.0,0.074074074074074,4056,4050,6,si_si
bert,LogisticRegression,1,42,miller2_both_50_1_ac5_av,ChEMBL,Joinable,0.1428571428571428,1.0,0.25,4056,4050,6,si_si
bert,LogisticRegression,1,42,miller2_both_50_50_ac5_av,ChEMBL,Joinable,0.7352941176470589,1.0,0.847457627118644,8664,8514,150,si_si
bert,LogisticRegression,1,42,miller2_horizontal_100_ac2_av,ChEMBL,Joinable,0.31875,1.0,0.4834123222748815,15606,15300,306,si_si
bert,LogisticRegression,1,42,miller2_vertical_30_ac2_av,ChEMBL,Joinable,0.217391304347826,1.0,0.3571428571428571,6534,6444,90,si_si
bert,LogisticRegression,1,42,prospect_both_0_1_ac3_av,ChEMBL,Joinable,0.2,1.0,0.3333333333333333,792,786,6,si_si
bert,LogisticRegression,1,42,prospect_both_0_30_ec_av,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,1176,1140,36,si_si
bert,LogisticRegression,1,42,prospect_both_0_50_ac3_av,ChEMBL,Joinable,0.2391304347826087,1.0,0.3859649122807017,1632,1566,66,si_si
bert,LogisticRegression,1,42,prospect_both_0_50_ec_av,ChEMBL,Joinable,0.4230769230769231,1.0,0.5945945945945946,1632,1566,66,si_si
bert,LogisticRegression,1,42,prospect_both_0_70_ac3_av,ChEMBL,Joinable,0.375,1.0,0.5454545454545454,2052,1962,90,si_si
bert,LogisticRegression,1,42,prospect_both_0_70_ec_av,ChEMBL,Joinable,0.3658536585365853,1.0,0.5357142857142857,2052,1962,90,si_si
bert,LogisticRegression,1,42,prospect_both_50_30_ac3_av,ChEMBL,Joinable,0.3,1.0,0.4615384615384615,1176,1140,36,si_si
bert,LogisticRegression,1,42,prospect_horizontal_0_ac3_av,ChEMBL,Joinable,0.3666666666666666,1.0,0.5365853658536586,2904,2772,132,si_si
bert,LogisticRegression,1,42,prospect_horizontal_50_ec_av,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,2904,2772,132,si_si
bert,LogisticRegression,1,42,prospect_vertical_50_ec_av,ChEMBL,Joinable,0.44,1.0,0.6111111111111112,1632,1566,66,si_si
bert,KNN,1,42,assays_both_0_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,KNN,1,42,assays_both_0_50_ac1_ev,ChEMBL,Joinable,0.9166666666666666,1.0,0.9565217391304348,1734,1668,66,si_si
bert,KNN,1,42,assays_both_50_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,KNN,1,42,assays_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,0.6666666666666666,0.8,1260,1224,36,si_si
bert,KNN,1,42,assays_both_50_50_ac1_ev,ChEMBL,Joinable,1.0,0.9090909090909092,0.9523809523809524,1734,1668,66,si_si
bert,KNN,1,42,assays_both_50_70_ac4_ev,ChEMBL,Joinable,0.125,0.0625,0.0833333333333333,2280,2184,96,si_si
bert,KNN,1,42,assays_horizontal_100_ac1_ev,ChEMBL,Joinable,0.92,1.0,0.9583333333333334,3174,3036,138,si_si
bert,KNN,1,42,assays_vertical_1_ac1_ev,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
bert,KNN,1,42,assays_vertical_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
